id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
8ac10836-0706-43d5-940a-ee5f8024169a,29,technician,married,primary,no,1761,yes,no,unknown,3,jun,186,1,-1,0,unknown
91f407c6-cf73-4dff-8ea1-b1d439c2fca2,30,services,married,secondary,no,227,no,yes,unknown,3,jun,23,1,-1,0,unknown
3e0d3d63-bd5b-46d9-a8a6-e8c2fab717e2,43,technician,married,secondary,no,463,no,no,unknown,3,jun,268,1,-1,0,unknown
724519a8-65d2-4fa3-9062-913a3eb3f061,54,management,single,tertiary,no,0,yes,no,unknown,3,jun,68,1,-1,0,unknown
f75394aa-830f-4e9a-afa3-13f67858dd57,41,blue-collar,single,secondary,no,948,yes,no,unknown,3,jun,157,1,-1,0,unknown
0274e943-19a7-48c3-9abe-f46694ff4b73,36,housemaid,married,primary,no,191,yes,no,unknown,3,jun,132,1,-1,0,unknown
2d96e7cd-8948-4d7f-8a1d-7f2f2f7bd4c7,42,blue-collar,married,primary,no,187,yes,no,unknown,3,jun,43,1,-1,0,unknown
c234633a-6bb3-462f-bfb2-fd20217427d5,42,services,married,secondary,no,3689,yes,no,unknown,3,jun,363,1,-1,0,unknown
882f8620-dc2d-42ff-be6c-98974f153911,36,technician,single,tertiary,no,743,yes,no,unknown,3,jun,517,1,-1,0,unknown
a16ec974-b579-41c4-bae7-223f4e8a9d13,52,management,married,tertiary,no,575,no,no,unknown,3,jun,315,1,-1,0,unknown
b3160a51-8fb7-45c9-a9c5-7e0f4addc3b1,40,blue-collar,married,secondary,no,-605,yes,yes,unknown,3,jun,143,1,-1,0,unknown
b0896d7e-9505-42e4-ae22-b4062a669092,39,unemployed,married,secondary,no,0,yes,no,unknown,3,jun,73,1,-1,0,unknown
c720a702-1a38-446d-abf1-fa652dc16059,49,blue-collar,married,primary,no,2068,yes,no,unknown,3,jun,45,1,-1,0,unknown
11733f83-17dd-4389-a86e-e1bef67a979a,41,self-employed,married,secondary,no,2812,yes,no,unknown,3,jun,447,1,-1,0,unknown
71c7d937-7d3e-4222-9027-174f0aaec849,48,technician,divorced,secondary,no,-154,no,no,unknown,3,jun,342,3,-1,0,unknown
4b6bdd20-08da-45c7-a521-cad4b381c446,50,management,married,tertiary,no,1854,yes,yes,unknown,3,jun,119,2,-1,0,unknown
e0cfd4d7-d8e6-496a-b428-8235e55cdafd,44,admin.,divorced,secondary,no,776,yes,no,unknown,3,jun,150,1,-1,0,unknown
29fa31d7-2f6a-4916-83a6-8f45f13b9c9d,45,technician,married,secondary,no,4466,yes,no,unknown,3,jun,110,1,-1,0,unknown
ef0e7ee6-d06a-4a54-8f0c-d2db74f9473d,49,management,divorced,tertiary,no,9326,yes,no,unknown,3,jun,166,1,-1,0,unknown
d0766cd8-3c4a-45be-a8ba-8897032559ad,34,admin.,married,secondary,no,220,yes,no,unknown,3,jun,65,13,-1,0,unknown
e887aaed-abd9-4ef1-8d89-67b60dde257f,46,blue-collar,married,primary,no,596,yes,no,unknown,3,jun,404,13,-1,0,unknown
5a545005-5eab-4276-8f03-a5d461bcfb58,38,technician,single,secondary,no,12926,yes,no,unknown,3,jun,280,1,-1,0,unknown
9541059b-517e-4845-89b9-e3bec7654912,48,services,married,secondary,no,2877,yes,no,unknown,3,jun,157,1,-1,0,unknown
83e68420-fd7e-446c-89fe-7f7a34e6bf8f,47,blue-collar,married,primary,no,-127,yes,no,unknown,3,jun,170,3,-1,0,unknown
981103b6-55ca-48e9-9368-c88159f9890b,58,retired,married,secondary,no,3909,yes,no,unknown,3,jun,80,1,-1,0,unknown
06ec042f-d899-4616-b613-595457ee9694,45,blue-collar,married,secondary,no,784,yes,yes,unknown,3,jun,34,1,-1,0,unknown
9f116de3-8e21-4b45-b81d-80f921253e9b,38,management,married,tertiary,no,1221,yes,no,unknown,3,jun,258,1,-1,0,unknown
ececc957-0ec8-469f-8f6f-26fdaf79810b,37,management,single,tertiary,no,1449,no,no,unknown,3,jun,291,1,-1,0,unknown
51dc256b-13bf-4604-b4f0-86a586598e38,37,blue-collar,married,primary,no,1534,yes,no,unknown,3,jun,126,4,-1,0,unknown
016197c7-af96-4d42-a875-74d45fa6e2b0,37,self-employed,married,tertiary,no,1510,yes,no,unknown,3,jun,88,2,-1,0,unknown
aaf2d9ad-336f-4fcf-9f15-b5e4636b2574,40,self-employed,married,secondary,yes,-754,yes,yes,unknown,3,jun,941,3,-1,0,unknown
fc49f98f-2213-4b43-893d-33a3a6f231a9,23,services,married,secondary,no,1309,yes,no,unknown,3,jun,349,2,-1,0,unknown
ca9125f8-f7ab-4c93-9396-e6839ed14819,38,blue-collar,married,secondary,no,205,yes,no,unknown,3,jun,170,1,-1,0,unknown
f0921b4a-2e7a-4010-ae7f-38323668cb3e,43,entrepreneur,married,secondary,no,3862,yes,no,unknown,3,jun,102,1,-1,0,unknown
62a7e021-00e0-40ac-8178-4d4019026ecd,55,admin.,divorced,secondary,no,873,yes,yes,unknown,3,jun,131,1,-1,0,unknown
dd0b7a0d-79ba-4dbc-b6d2-466c49560a1b,53,blue-collar,married,primary,no,358,yes,no,unknown,3,jun,384,1,-1,0,unknown
488e80a1-640c-4457-8ddf-a14522b90841,42,entrepreneur,married,secondary,no,2869,yes,no,unknown,3,jun,440,1,-1,0,unknown
bbb627bd-dee0-4f31-a2c1-c77377e11c5e,48,management,divorced,tertiary,no,1669,yes,no,unknown,3,jun,143,1,-1,0,unknown
41683979-6ae4-44e4-8c9b-20b269661ccc,36,blue-collar,married,secondary,no,13,no,no,unknown,3,jun,284,1,-1,0,unknown
729a9eba-e143-4d31-b5d2-9dc543c1858c,45,retired,married,primary,no,0,no,no,unknown,3,jun,290,1,-1,0,unknown
13ec9dcd-b0fa-4a45-9785-d514346d2942,28,entrepreneur,single,secondary,no,1734,yes,no,unknown,3,jun,161,3,-1,0,unknown
4674519c-bebb-4ac7-b1a4-01f648a17e53,37,management,married,tertiary,no,0,yes,no,unknown,3,jun,247,13,-1,0,unknown
d287fe76-0514-4a36-99ee-00a570c1d73d,40,retired,single,secondary,no,1734,yes,no,unknown,3,jun,123,4,-1,0,unknown
370f8ab7-f938-4254-b687-1bc198472339,44,blue-collar,married,secondary,no,3813,yes,no,unknown,3,jun,771,1,-1,0,unknown
b31184e6-b214-45e1-88fd-cec241982e74,44,technician,married,secondary,no,497,yes,no,unknown,3,jun,103,2,-1,0,unknown
16f015a0-89f0-4683-ab00-af6eefee472b,38,services,married,secondary,no,823,yes,no,unknown,3,jun,132,5,-1,0,unknown
704b3ca5-49cd-42f8-a873-0ad900424374,38,blue-collar,married,secondary,no,769,yes,no,unknown,3,jun,235,1,-1,0,unknown
d3dd61e1-ac4d-42ba-8720-d876a0fcb61c,43,entrepreneur,married,secondary,no,0,no,no,unknown,3,jun,1025,7,-1,0,unknown
e97192ee-f12c-4ef8-af36-cf97143920d4,37,blue-collar,married,secondary,no,67,no,no,unknown,3,jun,45,2,-1,0,unknown
85f4a909-0fb7-42fb-a98d-d210e21e7f94,37,blue-collar,married,secondary,yes,-399,yes,yes,unknown,3,jun,21,3,-1,0,unknown
6686fb8f-1099-4e86-a557-7ecf5bab767e,58,services,married,primary,no,943,yes,no,unknown,3,jun,243,3,-1,0,unknown
92ce625d-c616-42a7-937a-0df5e4f2f61c,40,self-employed,married,primary,no,435,yes,yes,unknown,3,jun,131,5,-1,0,unknown
e9798e18-9298-4242-ad72-10f29c5d769e,35,blue-collar,married,secondary,no,412,yes,no,unknown,3,jun,316,1,-1,0,unknown
16423920-eaf2-4abd-8ba7-e8324d2213e5,26,management,single,tertiary,no,-630,yes,yes,unknown,3,jun,192,2,-1,0,unknown
19a74c38-1d14-4d66-af81-6fd2e215d1ee,34,blue-collar,single,unknown,no,6141,yes,no,unknown,3,jun,145,1,-1,0,unknown
1650854f-ae01-41ba-b9bb-edceb5424051,46,blue-collar,married,secondary,no,572,yes,no,unknown,3,jun,288,2,-1,0,unknown
cdd2c362-27be-4924-810a-5fd78727b63e,37,blue-collar,married,primary,no,907,yes,no,unknown,3,jun,23,1,-1,0,unknown
720d5e78-7514-4475-ac90-50ec2fdb4393,24,blue-collar,married,secondary,no,1073,yes,no,unknown,3,jun,569,2,-1,0,unknown
e0e59209-ac7a-49fc-aa6f-f1ba4b179350,33,services,married,secondary,no,334,yes,no,unknown,3,jun,23,1,-1,0,unknown
9635adfc-ed8a-4ca6-abdd-3f18556a3701,32,technician,single,secondary,no,471,yes,no,unknown,3,jun,379,2,-1,0,unknown
ff4f0315-886e-454c-929d-882ae962f5fb,36,blue-collar,married,secondary,no,16402,yes,no,unknown,3,jun,406,3,-1,0,unknown
6327b349-2f29-4d50-86cf-42efead13d70,48,services,divorced,secondary,no,4408,yes,no,unknown,3,jun,106,6,-1,0,unknown
b811b763-c4ea-42d3-8e0a-88a4017b3c7e,57,retired,married,secondary,no,519,yes,no,unknown,3,jun,393,3,-1,0,unknown
b02cba3a-ca75-4db8-8c17-01be501eadb3,39,unemployed,married,secondary,no,270,yes,no,unknown,3,jun,116,1,-1,0,unknown
4613d126-3efb-4827-ac1b-40e97835bb7a,31,blue-collar,married,primary,no,746,yes,yes,unknown,3,jun,25,1,-1,0,unknown
08dd2513-953f-4a81-891f-bfb40186f972,35,services,divorced,secondary,no,-269,yes,no,unknown,3,jun,118,2,-1,0,unknown
a2c9cd4c-54da-48e0-b7d9-53a05882423c,30,management,single,tertiary,no,218,no,no,unknown,3,jun,75,1,-1,0,unknown
20a27722-1e29-4a4e-b882-2aea7b295133,32,management,single,tertiary,no,12686,yes,no,unknown,3,jun,54,1,-1,0,unknown
86f09a51-ab3f-4b5e-99be-9572a75d2f0e,39,blue-collar,married,primary,no,572,yes,yes,unknown,3,jun,235,1,-1,0,unknown
4237a59d-5a70-45a3-8466-c5925b88d3f6,38,technician,married,secondary,no,27,yes,no,unknown,3,jun,404,4,-1,0,unknown
f73430e0-f89f-45a6-a5b9-98f85fee2669,37,services,married,secondary,no,0,yes,no,unknown,3,jun,126,1,-1,0,unknown
8257a533-3092-4544-b318-0aa709fae519,30,admin.,married,secondary,no,-366,yes,yes,unknown,3,jun,102,1,-1,0,unknown
04ce4b06-41d3-4ee3-a56e-9c55b808252e,35,management,single,tertiary,no,4788,yes,no,unknown,3,jun,227,1,-1,0,unknown
5727f3ca-75f7-4509-a189-b91da1fad68d,49,blue-collar,married,secondary,no,-581,yes,no,unknown,3,jun,123,5,-1,0,unknown
f1223f78-de8b-4eb4-aeaf-d284a8ff7b3b,30,blue-collar,married,primary,no,346,yes,no,unknown,3,jun,135,1,-1,0,unknown
27776616-1b9d-49dc-892c-abf63b1e04e4,23,blue-collar,single,secondary,no,1311,yes,no,unknown,3,jun,100,3,-1,0,unknown
582527c7-f18c-4932-8d98-7022ce45aef8,32,admin.,single,secondary,no,725,yes,no,unknown,3,jun,303,1,-1,0,unknown
5e49ff26-fdde-4d00-b616-ab4c7e840946,27,management,single,secondary,no,178,yes,no,unknown,3,jun,732,2,-1,0,unknown
85077f1b-caa5-4cdc-b931-2cbd8c6edf2d,30,management,single,tertiary,no,2186,yes,no,unknown,3,jun,366,1,-1,0,unknown
638a7bdb-c7e7-4894-afb1-56a36cb2a806,32,management,single,tertiary,no,974,yes,no,unknown,3,jun,228,1,-1,0,unknown
5756a068-d26f-4e9d-a763-a5bd06cf3aa1,31,admin.,single,secondary,no,1588,yes,no,unknown,3,jun,14,1,-1,0,unknown
eed1055c-48a4-4e61-8dc5-7ea25461d6f4,32,services,married,secondary,no,1464,yes,no,unknown,3,jun,193,1,-1,0,unknown
c3050ced-94ac-4776-90a6-c9260d3df113,32,blue-collar,married,secondary,no,931,yes,no,unknown,3,jun,409,1,-1,0,unknown
308ad563-9d7c-4c74-9f79-cfa06f281321,30,management,single,tertiary,no,149,yes,no,unknown,3,jun,220,2,-1,0,unknown
14f3f020-9a33-4c8d-867b-128ad1659913,35,blue-collar,married,secondary,no,11,no,no,unknown,3,jun,32,3,-1,0,unknown
ab4642cf-bb60-4a77-98ed-bd3041d570b1,37,technician,single,secondary,no,466,yes,no,unknown,3,jun,231,2,-1,0,unknown
14ccc7c4-1342-45a6-80a5-5b9c133c4909,30,management,single,tertiary,no,234,yes,no,unknown,3,jun,242,2,-1,0,unknown
2da26a60-d6b5-43e8-82b1-d8fa59af17e5,46,blue-collar,married,secondary,no,243,yes,no,unknown,3,jun,310,4,-1,0,unknown
ed9801d1-334a-4485-b50c-6b72bc98d9b8,32,management,divorced,secondary,no,-107,yes,no,unknown,3,jun,216,2,-1,0,unknown
42a88d2d-9433-49f4-8e41-f4a5d9636081,34,management,single,tertiary,no,618,yes,no,unknown,3,jun,119,4,-1,0,unknown
25c5a6e0-ab50-401e-9f93-d3f5614df188,33,services,single,secondary,no,6531,yes,no,unknown,3,jun,495,3,-1,0,unknown
29295a6b-807b-4f75-98f8-fb4ec45cf2d8,59,management,married,tertiary,no,202,yes,no,unknown,3,jun,128,6,-1,0,unknown
99a655dd-4e44-4b5a-9791-c9d619901dd2,30,services,married,secondary,no,0,yes,yes,unknown,3,jun,185,1,-1,0,unknown
4010ddbb-e33c-4baa-9ad9-c8ec787d9db9,31,admin.,single,secondary,no,527,yes,no,unknown,3,jun,722,2,-1,0,unknown
85b6e390-4e29-45da-937e-8370e95f82ee,40,blue-collar,married,primary,no,1698,yes,yes,unknown,3,jun,240,5,-1,0,unknown
931db593-986e-48d1-b5d2-60bdea13b851,31,admin.,single,secondary,no,2104,yes,no,unknown,3,jun,455,1,-1,0,unknown
c82bdb8f-ac7c-47ef-b3ff-29510352a79e,31,technician,married,tertiary,yes,859,yes,no,unknown,3,jun,138,2,-1,0,unknown
15613d46-9195-41d6-9b18-5cf58d3fa0a7,33,technician,married,secondary,no,1021,yes,no,unknown,3,jun,361,3,-1,0,unknown
67ac8de4-8559-4894-83e8-ad3949e0761c,27,admin.,single,secondary,no,691,yes,no,unknown,3,jun,418,2,-1,0,unknown
49066c78-7576-4238-8bd4-286f92ac685e,31,admin.,single,primary,no,-263,yes,no,unknown,3,jun,208,1,-1,0,unknown
3760398c-76f2-46e5-8015-d9f73ff8bcb3,29,services,single,secondary,no,498,yes,no,unknown,3,jun,177,26,-1,0,unknown
83f9123e-15ac-473a-a6bd-e384a7c77923,44,admin.,married,tertiary,no,1588,yes,no,unknown,3,jun,84,15,-1,0,unknown
ce0505cc-1c8d-4c35-ad6c-e263bb38db9e,36,blue-collar,single,secondary,no,35,yes,no,unknown,3,jun,435,3,-1,0,unknown
e4be8bb3-d9ce-4c38-af16-3f10b537a2cf,37,management,married,secondary,no,341,no,no,unknown,3,jun,120,2,-1,0,unknown
668c3f53-20a4-4db4-b118-56cea3423243,24,admin.,single,secondary,no,66,yes,no,unknown,3,jun,825,1,-1,0,unknown
cb5fc8a5-5309-467a-ab8a-6435f91fb055,51,self-employed,divorced,secondary,no,1291,yes,no,unknown,3,jun,51,2,-1,0,unknown
ad054195-ebfe-42ea-a988-7ef581c5206b,32,blue-collar,married,secondary,no,1780,yes,yes,unknown,3,jun,238,6,-1,0,unknown
a2ab8b47-4fa1-4e33-bbf6-114f52b5b703,36,technician,divorced,tertiary,no,1762,yes,no,unknown,3,jun,259,1,-1,0,unknown
2f3890f1-6dff-4984-a0bb-2b895013f762,30,services,divorced,secondary,no,167,yes,no,unknown,3,jun,237,2,-1,0,unknown
43c69cee-d9c7-4167-89d6-7be377437619,47,admin.,married,secondary,no,0,no,no,unknown,3,jun,110,2,-1,0,unknown
6e59f142-a6c2-47e8-92f4-82583c7e7093,37,services,single,secondary,no,278,yes,no,unknown,3,jun,1045,3,-1,0,unknown
a74d6fa3-f144-494d-a0e8-94db0a099b9f,27,blue-collar,married,secondary,no,818,yes,no,unknown,3,jun,188,5,-1,0,unknown
b9deb8af-62b3-4c4d-a442-267d72d726f4,32,admin.,married,secondary,no,277,yes,no,unknown,3,jun,231,12,-1,0,unknown
03f553b0-713b-4cc5-ae41-36323358caeb,47,management,divorced,tertiary,no,-478,yes,no,unknown,3,jun,27,6,-1,0,unknown
18c8d5ff-9aab-4ed3-9165-eaaea6b6a9b2,45,blue-collar,married,secondary,no,-221,yes,yes,unknown,3,jun,170,1,-1,0,unknown
ed7db3fe-5e61-4494-8e84-7aeaeca6a846,28,blue-collar,married,secondary,no,269,yes,no,unknown,3,jun,615,1,-1,0,unknown
3f1f9771-4bca-4a25-b5f9-845eb67fb5a6,53,entrepreneur,divorced,unknown,no,4736,yes,no,unknown,3,jun,676,5,-1,0,unknown
573adacf-ca71-4784-a77e-bce49965c803,45,management,married,tertiary,no,1373,yes,no,unknown,3,jun,192,4,-1,0,unknown
2c07ba53-eed1-4c22-9f5d-3cbd52c77248,33,management,married,tertiary,no,3456,yes,no,unknown,3,jun,258,2,-1,0,unknown
3073e994-e321-4afc-becd-5dbd21c62d7c,41,blue-collar,divorced,secondary,no,47,yes,no,unknown,3,jun,85,1,-1,0,unknown
c6ef3978-392b-4a78-a612-567ef4c1adee,28,blue-collar,married,secondary,no,217,yes,no,unknown,3,jun,860,1,-1,0,unknown
61ae4b0f-9439-42e8-96b2-db676e036aa8,35,technician,married,tertiary,no,2188,yes,no,unknown,3,jun,680,2,-1,0,unknown
0648a82a-8033-4b8a-847d-3324ad705188,47,management,divorced,tertiary,no,17964,yes,no,unknown,3,jun,165,2,-1,0,unknown
e10aaeae-0c63-4212-a104-b0b73e233b79,27,services,single,secondary,no,3110,yes,no,unknown,3,jun,356,2,-1,0,unknown
d8278ca3-8712-4d0b-8247-5a5bc65100e3,30,blue-collar,single,secondary,no,855,yes,no,unknown,3,jun,235,2,-1,0,unknown
f201535e-575a-425e-94f8-cccb3aabd06d,40,management,single,tertiary,no,1820,yes,yes,unknown,3,jun,173,3,-1,0,unknown
1da08d41-cc04-4677-8a25-3cad9a3853ce,34,blue-collar,single,secondary,no,-42,yes,yes,unknown,3,jun,294,2,-1,0,unknown
99120f6a-c681-4621-a861-80a4acc2e881,39,self-employed,single,tertiary,no,1132,yes,no,unknown,3,jun,216,1,-1,0,unknown
bf2fb29b-4e0f-49a4-85cf-63ef12a9503c,26,services,single,secondary,no,76,yes,no,unknown,3,jun,177,1,-1,0,unknown
db51d115-65bd-4b70-a540-7087e8b1d205,27,entrepreneur,single,tertiary,no,512,yes,yes,unknown,3,jun,220,1,-1,0,unknown
e75f0b3e-c94b-4da8-99c4-d21e4f31f289,45,blue-collar,married,secondary,no,7858,yes,no,unknown,3,jun,641,2,-1,0,unknown
a41f0911-59c2-4e84-9272-2f69c4a9a335,43,entrepreneur,married,tertiary,no,2589,no,no,unknown,3,jun,38,3,-1,0,unknown
96ca7035-7028-41c7-9c57-6728f339ba85,34,management,single,tertiary,no,340,yes,no,unknown,3,jun,633,28,-1,0,unknown
9579bdcd-f70d-452f-b574-9e8d737fd501,30,entrepreneur,single,tertiary,no,-63,yes,no,unknown,3,jun,94,1,-1,0,unknown
c0c8da8f-a9df-4e75-b940-6b61741cff50,45,blue-collar,married,primary,no,147,yes,no,unknown,3,jun,478,2,-1,0,unknown
e8d803e8-9f81-42d6-af1b-7b61a5203cde,43,admin.,married,secondary,no,429,yes,yes,unknown,3,jun,35,32,-1,0,unknown
d51fb1d0-e8d6-420a-bc4c-4cd1f222585b,48,services,single,secondary,no,3778,yes,no,unknown,3,jun,46,6,-1,0,unknown
74d5ee3a-4fc5-466a-bba2-d0332319f39e,25,technician,single,secondary,no,-80,yes,yes,unknown,3,jun,89,1,-1,0,unknown
88e59a53-25f7-4f29-9b23-bd9b18c98345,35,blue-collar,married,unknown,no,56,yes,no,unknown,3,jun,130,1,-1,0,unknown
97d579c8-359e-44d2-9948-f1a80d89c224,29,housemaid,married,secondary,no,243,yes,no,unknown,3,jun,35,1,-1,0,unknown
774f87a6-2de8-445a-9379-94e8cb132b47,38,services,married,primary,no,-93,yes,no,unknown,3,jun,263,1,-1,0,unknown
50ccfd08-080f-4edf-b29a-ad5c584a290c,39,blue-collar,married,secondary,no,203,yes,no,unknown,3,jun,143,1,-1,0,unknown
6026c8c6-b0a4-4e0e-9bb8-f6d5f66636b1,24,blue-collar,single,unknown,no,431,yes,no,unknown,3,jun,108,12,-1,0,unknown
eeec05cc-e7e7-4c3d-ba40-e5509808e8c3,43,technician,single,tertiary,no,27733,yes,no,unknown,3,jun,164,7,-1,0,unknown
18213c19-654c-43f2-95b4-374c69f07677,28,services,single,secondary,no,3575,yes,no,unknown,3,jun,245,1,-1,0,unknown
0231888c-c9b0-44d5-9490-d269c1d90f58,35,services,single,secondary,no,-437,yes,no,unknown,3,jun,43,5,-1,0,unknown
2719d8b3-effc-430c-997e-a21e92e1bbfe,31,services,single,secondary,no,124,yes,no,unknown,3,jun,154,4,-1,0,unknown
d10837fa-7d2f-4f18-87c0-f7b0dfd03a33,23,services,single,secondary,no,425,yes,no,unknown,3,jun,768,1,-1,0,unknown
eb33be29-23e9-41e9-8970-7a75ef0ff332,40,blue-collar,married,primary,no,919,yes,no,unknown,3,jun,327,2,-1,0,unknown
19516b16-dac3-41c3-a2dc-b3c321ec356c,38,management,single,tertiary,no,1602,yes,no,unknown,3,jun,215,3,-1,0,unknown
59bbf71e-8077-45b9-9c55-b8d123fb98e1,32,blue-collar,married,secondary,no,478,yes,no,unknown,3,jun,200,1,-1,0,unknown
1cb65ad6-adce-4310-a78c-af38507d55f6,26,technician,married,tertiary,no,-488,yes,no,unknown,3,jun,320,1,-1,0,unknown
d76db165-860c-49ca-90ff-90c8897236ba,25,management,married,primary,no,168,yes,no,unknown,3,jun,801,1,-1,0,unknown
e3b1c1d1-fcea-4970-9d34-ef2cd91d846c,31,entrepreneur,single,tertiary,no,0,no,no,unknown,3,jun,31,5,-1,0,unknown
e973d663-aa89-4b3d-bedb-db68894bcedd,32,technician,single,secondary,no,258,no,no,unknown,3,jun,114,3,-1,0,unknown
435e5bb8-f35e-4d81-a99d-2d5a2cdac683,43,blue-collar,divorced,primary,no,25,yes,no,unknown,3,jun,236,7,-1,0,unknown
49efab81-8526-4636-8033-916dcead80d4,39,entrepreneur,divorced,tertiary,no,208,yes,no,unknown,3,jun,201,2,-1,0,unknown
1137e65f-b327-4ebb-8fb6-8c626def5160,36,blue-collar,married,secondary,no,-100,yes,no,unknown,3,jun,369,2,-1,0,unknown
a373f141-dd2a-4a79-99f2-480e270b700c,26,blue-collar,single,secondary,yes,-36,yes,no,unknown,3,jun,482,2,-1,0,unknown
3ef46e53-b131-434e-b8b1-662da4558e98,44,services,married,secondary,no,-1621,yes,yes,unknown,3,jun,171,5,-1,0,unknown
370abcc6-aba3-43a4-8d92-503832f3505a,47,blue-collar,divorced,primary,no,126,yes,no,unknown,3,jun,2456,2,-1,0,unknown
7cec2ab0-3758-4dc3-893b-10af3bb59df6,40,blue-collar,married,primary,no,0,yes,no,unknown,3,jun,329,3,-1,0,unknown
f595f164-c0f1-4fa4-842a-a65c94499a35,44,technician,married,secondary,no,8938,yes,no,unknown,3,jun,94,18,-1,0,unknown
8a13722d-70e2-4cff-87ab-3571d2f04933,30,management,single,tertiary,no,7845,yes,no,unknown,3,jun,59,1,-1,0,unknown
ca1c9776-d6f4-406a-924a-b4dd00084af0,34,blue-collar,married,primary,no,765,yes,no,unknown,3,jun,111,7,-1,0,unknown
51c6ef3d-e545-400f-bdb4-5a9ebb599319,37,services,married,secondary,no,1325,no,no,unknown,3,jun,72,3,-1,0,unknown
63134b26-90dd-4f31-bf6a-c5ec3284ae21,30,management,married,tertiary,no,1476,yes,yes,unknown,3,jun,199,4,-1,0,unknown
9de14ef2-f5c8-48ea-b84b-ce6a82ab0529,44,admin.,married,secondary,no,399,yes,yes,unknown,3,jun,271,2,-1,0,unknown
887d0d1d-463b-4bde-a4cd-166f65280ebb,31,management,single,tertiary,no,-24,yes,yes,unknown,3,jun,589,6,-1,0,unknown
9414b315-083a-4bb1-a458-35de1bd4bc55,41,services,married,secondary,no,146,yes,yes,unknown,3,jun,199,1,-1,0,unknown
d8ae4f43-20e0-4e34-a990-3ca063e11b85,35,blue-collar,single,secondary,no,0,yes,no,unknown,3,jun,113,3,-1,0,unknown
a59a05fd-146d-49ca-9d47-fef6a55c09bd,38,blue-collar,married,primary,no,0,yes,no,unknown,3,jun,179,2,-1,0,unknown
2c83e376-c994-4fde-9ccc-a8e716251cae,31,blue-collar,married,secondary,no,60,yes,no,unknown,3,jun,215,10,-1,0,unknown
1f18f1f9-c843-493d-b7c7-638d6647c047,54,services,single,secondary,no,559,yes,yes,unknown,3,jun,242,6,-1,0,unknown
b128db8c-a5d3-4a66-a758-b0a68353916e,35,technician,divorced,tertiary,no,692,yes,no,unknown,3,jun,129,1,-1,0,unknown
c4a4fcf0-4b48-430a-aa1f-28ef8ec952cc,49,admin.,married,secondary,no,0,yes,yes,unknown,3,jun,50,3,-1,0,unknown
f1e68ff9-5adf-4e81-970e-a45eb43de627,26,blue-collar,single,secondary,no,17891,yes,no,unknown,3,jun,239,1,-1,0,unknown
36b90aff-ff0d-4e1f-9676-b7157bff88be,28,blue-collar,married,primary,no,459,yes,yes,unknown,3,jun,178,1,-1,0,unknown
50e40381-f83c-49bc-afe0-b97e89e07ece,32,management,single,tertiary,no,156,yes,no,unknown,3,jun,81,6,-1,0,unknown
25f2e197-c511-426f-ad78-8eba9b6827de,33,unemployed,single,unknown,no,170,yes,no,unknown,3,jun,327,1,-1,0,unknown
6c8cf160-ac2a-464b-bd46-60da9c433429,27,blue-collar,single,secondary,no,6010,yes,no,unknown,3,jun,604,1,-1,0,unknown
f95be3d6-fa07-4d7d-9d09-0625a5d9a569,31,blue-collar,divorced,secondary,no,-306,no,no,unknown,3,jun,137,2,-1,0,unknown
b2a3e02c-a208-403b-a036-2339e03882b3,42,management,divorced,tertiary,no,461,yes,no,unknown,3,jun,72,1,-1,0,unknown
11d170e6-352f-4463-afa2-652e1b04e0e5,39,admin.,single,secondary,no,1078,no,no,unknown,3,jun,199,3,-1,0,unknown
b1fa0c2a-50ed-4ae2-9767-50c234cd59b3,34,management,married,tertiary,no,912,yes,no,unknown,3,jun,372,1,-1,0,unknown
642cd66d-dd2c-4d00-83b3-49df690da03a,25,services,single,secondary,no,895,yes,no,unknown,3,jun,167,1,-1,0,unknown
13584189-a178-4ea5-8ab7-4b78513356f7,45,management,married,secondary,no,21,yes,no,unknown,3,jun,788,2,-1,0,unknown
ffbe8df5-6ff7-41f5-8adc-b934e285678b,28,management,married,tertiary,no,3844,yes,no,unknown,3,jun,132,2,-1,0,unknown
4b55410b-c4f3-4f0c-a056-0cbd7df287c2,49,self-employed,married,secondary,no,0,yes,no,unknown,3,jun,51,9,-1,0,unknown
dc725a96-202d-4fb3-a67c-ed118e342f76,48,blue-collar,married,secondary,no,-6,yes,no,unknown,3,jun,161,1,-1,0,unknown
0164ef01-5a48-4ca3-8e45-67fe769d492a,44,blue-collar,married,primary,no,1066,yes,no,unknown,3,jun,25,1,-1,0,unknown
5614f801-5691-4a42-a406-8c0928433f54,51,admin.,married,secondary,no,788,yes,no,unknown,3,jun,959,6,-1,0,unknown
20cdba5a-f4d8-49a1-8fb2-9403fe4b1fa1,33,management,single,tertiary,no,0,no,no,unknown,3,jun,30,1,-1,0,unknown
4e42787f-ca33-4f6c-9860-3bc010de0640,26,services,single,secondary,no,-224,yes,yes,unknown,3,jun,189,1,-1,0,unknown
619d4e07-6f7c-4e95-ae0a-3d53acc557db,23,blue-collar,single,secondary,yes,-207,yes,no,unknown,3,jun,277,1,-1,0,unknown
b3b40c20-b155-4919-81fb-19e88e528149,43,blue-collar,married,primary,no,0,yes,no,unknown,3,jun,215,3,-1,0,unknown
b3ff0abc-9a71-4cfc-a927-3e7346c0af3b,38,admin.,divorced,secondary,no,4630,yes,no,unknown,3,jun,133,3,-1,0,unknown
